"","line_text_star_final","line_text_final"
"619","10","판타지 영화의 최고봉장대한 모험의 시작"
"620","10","책이 영화로 영화가 현실로 그 현실이 내게로"
"621","10","내인생중 손꼽히는 완벽한 영화"
"622","10","이런 영화는 세계 최초다"
"623","10","내 인생의 영화 정말 최고에용"
"624","10","2001년에 만들어진 영화라곤 믿겨지지 않는다"
"625","10","진짜 개쩔었었지"
"626","9","러닝타임이 길지만 지루하지않고 나온지 벌써 10년이 훨씬 넘어도 어색하지 않은 cg 과연 판타지영화의 최고봉답다"
"627","10","프로도왜이렇게귀엽냐~~"
"628","10","로한 기마병 장면없이도 이정도 성과를 이룬 1편이야 말로 진정한 판타지 걸작 사실 1편이 최고였던것 같음 이런류 영화 언제 나오나 늘 기다렸는데 실제로 나왔고 기대에 부응했던 걸작 극장서 못보고 컴으로 처음봤"
"629","10","인류가 만들어낸 영화계의 역사에 정점을 찍은 영화 라는 수식어를 붙여도 아깝지 않다"
"630","10","세달에 한번쯤은 꼭 주기적으로 본다"
"631","9","예전에 영화관에서 다 보긴했지만그래도 간만에 확장판으로 좀더 디테일하게 봤는데당시에 좀 아리까리했던 부분도 다 보완해서 내용 완벽하네9점"
"632","10","판타지영화는 이 반지의제왕 시리즈 이전과 그 이후로 나눈다"
"633","10","관심없다가 어제 처음 봤는데 뒤늦게 개봉년도를 알고는 평점 10점주러 달려왔다"
"634","10","처음 1편을보고 c8조온나재미없다고 생각했는데 2편을보고 느꼈다1편이 정말 중요하다는 것을내인생에 명작죽기전에 이런명작이 다시 나왔으면"
"635","10","불후의 명작 이 영화 안 본 눈 삽니다"
"636","8","전설로 남을 판타지 영화의 독보적인 원탑 대서사시의  판이 짜졌다"
"637","10","어렷을 시적 봤던 최고의 명작영화 그래픽 기술도 대단하였고 스토리도 완벽 아 어렸을때로 돌아가고싶다"
"638","10","평론가들 이런 대작앞에서 다들 빤스런"
"639","10","소설을 이렇게나 시각화 할수있는 영화가 있을까"
"640","10","도대체 무슨 수를 썼길래 20년 전 영화가 이럴 수 있을까 지금 당장 개봉해도 오히려 헐리우드 블록버스터를 앞지르는 수준인데 이게 어떻게 20년 전 영화냐고 이해할 수가 없다 시대를 초월했음에도 시대를"
"641","10","러닝타임 230분 와  내가 저때 어떻게 오줌도 안싸고 봤지"
"642","10","20년이 가까이 된 영화인데 스토리는 당연하고 영상미 조차 요즘 영화에 안꿀림 진짜 중세 배경 판타지 영화 중 이거 뛰어넘는건 앞으로도 없을듯"
"643","10","와 당시에 해리포터파 반지의제왕파로 전쟁이였던 기억이 있는 데 이게 20년이나 됐다니 진짜 믿기지 않는 영상미다 대단하다 다시봐도"
"644","10","아무리 생각해도 이거 영화관에서 본거는 내 인생 최고의 순간인듯"
"645","10","가장 재미있게 본 영화가 뭐냐고 물었을 때 망설임없이 튀어나오는 영화"
"646","10","전설의시작 첫페이지"
"647","10","베스트 넘버원 영화"
"648","10","CG만 리마스터해서 다시내도 몇백만 찍을 영화다"
"649","10","나는 뉴턴의 만류인력의 법칙 아인슈타인 상대성 이론  다윈의 진화론의 발견 보다 피터잭슨이 반지의제왕을 영화로 재발견  시켰다는 것이 더 위대하다"
"650","10","글은 사치다 보고나서"
"651","10","이 시대에 태어난 걸 감사하게 만드는 영광스러운 영화 ㅠㅠ"
"652","10","원작과 영화가 둘 다 훌륭한 작품의 대표적인 예"
"653","10","내가 나이먹으면서 유일한 자랑이있다면 이 시리즈 3편모두를 극장에서 봤다는거다 30대중반이 되어가는 지금 나의 20대시절을 마블이 채워줬다면 이 영화는 나의 유년시절을 책임져줬다 너무고맙다"
"654","10","마블 영화에 비해 3편으로 모든걸 끝내줘서 고맙다 오히려 더 좋다 매트릭스도 3에서 끝냈었고 국내든 해외든 옛날 영화 감성과 스토리는 이제 찾아보기 힘들어진거 같아 아쉽다"
"655","10","반지의 제왕을 능가 할 판타지영화는 앞으로도 없을 것 같다"
"656","10","역대 영화 Top3에 조건없이 들어가는 영화"
"657","10","인생영화 무조건 보세요"
"658","10","살아생전 이 영화를 넘어서는 판타지 대작은 만나지 못할 것이다 세월이 지나면서 더욱 명성이 높아지는 금세기 최고의 판타지 어드벤쳐"
"659","10","감히 평가할수가 없다 최고"
"660","10","너무 대박이다 진짜 연출연기스토리  다 입을 다물수 없게한다 이런 영화가 있게 해줌에 너무 감사하다"
"661","10","톨킨 ㅠㅠ"
"662","10","어른이 되서 생각하는거지만 이 영화 1편 2편 3편 모두를 어릴적 영화관에서 봤다는거에 너무 기쁘고 행복하다 행복했던 어린시절 환상적인 명화"
"663","10","판타지 영화 레전드의 시작 어렸을때부터 지금까지봐도 질리지가 않는다 어떻게 이런 소설을 만들고 영화까지 완벽한거지"
"664","10","다시 봐도 정말 말로 표현할 수 없음"
"665","10","내인생 최고의 판타지 영화"
"666","10","21세기 판타지 영화의 서막"
"667","10","이 영화가 10점인 이유는 10점이 만점이기 때문이다"
"668","10","세계관 설정 미쳤음 캐릭터들 개성이 다 뚜렷해서 매력있음 그리고 무엇보다 이 영화의 분위기가 무엇보다 좋았다 마치 내가 이 반지 원정대의 일원 중 한 명이 된 것 같은 몰입감을 선사해준다 평점 10개로도 평가"
"669","10","죽기전에 이런 판타지 영화를 다시 볼수 있을까 완벽한 판타지의 서막"
"670","10","앞으로는 느낄 수 없는 나의 판타지영화의 판타지"
"671","10","20년이 다되가는 영화가 현대 영화들을 부끄럽게 만든다"
"672","10","내인생 최고의 영화 남은 생에 반지의제왕시리즈 같은 영화는 없을거 같다"
"673","10","20년째 또 보고 또 보는데도 재밌다~~^^"
"674","10","전 반지의 제왕은 이유고 뭐고 간에 일단 먼저 보라고 배워습니다"
"675","10","뭐 하나 빠지지 않는 명작"
"676","10","지금봐도 명작이지만 보다보면 메리 피핀땜에 빡칠때가 한두번이 아님 하"
"677","10","명작 그 자체 이러한 영화는 20년간 나오지 않았다"
"678","10","아니 이걸 이제 봤다니다른 말 필요없고 한 번 꼭 봐보세요래골라스아라곤 진짜 너무 잘생기셨음"
"679","10","19년 전에 극장에서 보고아직도 이만한 판타지물을 찾을 수가 없네12월만 되면 보고 싶어서 안달나던 그때가 그립다"
"680","10","최고예요"
"681","10",""
"682","10","2001년 당시 영화관에서 못 본 서러움을 20년 만에 풀었다 역시나 명작은 명작 반지의제왕을 넘어서는판타지는 나올수 있으려나"
"683","10","이 영화 보면서 지루하면 다른 영화는 어찌보냐  1탄 뿌리가 탄탄하니 23탄이 흥행한거 아니겠음 진짜 걸작"
"684","10","영화관에서 봤는데 역시ㅠㅠ 23편은 전쟁신에 감탄했다면 1편은 자연경관에 감탄하게되네요"
"685","10","인생 최고의 판타지 30번은본듯하다"
"686","10","다시봐도 언제나 명작 10년도더된게믿기지않는다"
"687","10","말필없 뭔 10자를 채워 네이버야"
"688","10","명작이라 하면 이런걸 말하는게 아닐까"
"689","8","유혹에 빠진 자 유혹에 흔들리는 자 유혹에 빠지지 않은 자 여럿이서 여행을 떠난다"
"690","10","말이 필요없는 최고의 명작"
"691","10","4시간 러닝타임인데 체감은 1시간 30분 방광컨트롤이 관건 개꿀잼"
"692","10","프로도와 샘은 메시와 호날두"
"693","10","이게 얼마나 명작이냐면  이영화때문에 마법사요정전사 등등 판타지 게임만화들 전직 생기고 세계관 생긴거잖아"
"694","10","일베충들의 특징 일단 명화나 사람들이 높은 평을 준 것에 대해 무조건 깔려고 하는 특징이 있음 1점 준 애들은 일베하는 놈들이라고 보면됨 난 개인적으로 이 영화의 교훈이 정말 좋다고 봅니다 아이들에게 추천해주고 싶은"
"695","10","이 영화가 2001년도 작품이라는건 생각날 때마다 놀란다"
"696","10","내 인생 체고의 영화라고 감히말할수있다다시 오픈로드해서 123 다시봤다초등학생때 느끼지못했던것들 또 새롭게봤고초등학생땐 액션위주 그 스케일에 감동했다면지금은 이 반지의제왕의 세계관을 깊이 이해하게 되엇다 이건"
"697","10","너어무 잘만듬 시리즈 모두다 완벽한 영화는 반지의제왕뿐"
"698","10","걸작 중에 걸작 세기의 명작이네요"
"699","10","너무 재미있다100번도 더 볼 생각도 있다"
"700","10","또보고 또보고 또봐도 대작인 영화"
"701","10","내 인생 최고의 영화 그 어떤 시리즈도 반지의 제왕을 따라올 수 없다"
"702","10","전설의 시작 10글자를 쓰라네요"
"703","10","모든 판타지의 시작점 이작품 없었으면 해리포터는 나오지도 못했지"
"704","10","이영화 여지껏 시리즈한 10번 가까이 봣을꺼임 봐도 봐도 놀랍고 재밋고 감동있고 경의로운대 아카데미 칸을 휩쓴 21세기 최고의 영화라 꼽는데 저아래 영화도 모르는 것들이 이영화 보고 쓰레기 노잼 망작 영화라질 안나"
"705","10","내생에 이런영화를 만났다는것이 인생의큰기쁨임"
"706","10","사랑해요 반지의 제왕 영원한 대작입니다"
"707","10","말이 필요함 입벌려 10점 들어간다"
"708","10","거의 20년전 영환데 하나도 안촌스러움 진짜 볼때마다 감동ㅠㅠㅠㅠ 이걸 극장에서 봤다는게 진짜 자랑임"
"709","10","2001 2002 2003 반지의 제왕 시리즈를 보고 그 때 당시에 느꼈다 내 인생 최고의 판타지 영화는 이 작품일거라고그리고 20년이 지난 지금도 그 생각에는 변함이 없다"
"710","10","10년전에 봤을때는 어려워서 못느꼈던 이 영화의 굉장함 10년후 확장판으로 보니까 이 영화의 정교하고 웅장한 아름다움이 시간을 초월한듯하다 이게 어떻게 10년전기술이지 싶을만큼 엄청남 영화그리고 아라곤 그"
"711","10","낮은  점수  주는분들은  영화  제대로  안보셨다고  생각합니다"
"712","10","미친것들 확장판 확장판 거리는데 이중에 확장판 제대로 돈주고 본놈 얼마나 될지나 궁금하다"
"713","10","20여년전 영어사전 찾아가며 플레이했던 반지원정대 PC게임이 생각난다 플로피디스켓 몇장을 넣어가며 퀘스트를 진행하였건만 지금에서야  그 내용을 이해하다니 영화에서 책의 마지막 장은 너를 위해 남겨두었다고 한다"
"714","10","밑에 do11 돌대가리 놈아 난쟁이가 아니고 호빗이다 그리고 과장이라니 ㅡㅡ 넌 판타지물 보지마라 보긴 본건가 내용이해를 못했네 반지때문에 수명이 길어진 거잖아ㅡㅡ 꼴통같은놈 이게 7점이면 다른영화는"
"715","10","동화를 읽는 듯 실제 세계를 보는 듯 반지 원정대는 최고의 판타지 영화 시리즈의 시작을 멋지게 알린 작품이다 단점 없는 완전무결한 영화"
"716","10","확장판으로 3부작 다보면 거의 12시간인데 지루하지 않는게 신기할정도로 놀라운 영화"
"717","10","Legend of fantasy"
"718","10","와라는 말밖에는 안나온다톨킨은 진정한 천재인것같다 이런 세계관을 창조하다니"
"719","10","너는 이곳을 지나갈수없다"
"720","10","환상적인 웅장함 그리고 장대한 시작"
"721","10","벌써 10년이나된 영화지만 그래픽도 현실감있고 몇번을봐도 안질린다"
"722","9","반지의 제왕 위대한 첫걸음"
"723","10","두말하면 잔소리크"
"724","9","1편이짱이지최고스토리도 있고긴장감도 있고1편 지루하다는사람은 뭐지"
"725","10","확장판으로 봐라 대작"
"726","10","확장판으로 본 횟수만 여섯 번은 된다 정말 확장판으로 3편을 12시간 동안 보고나면 반나절 동안 다른 세계에 갔다온 기분이 든다"
"727","10","내생에최고의영화 초등학교때 보면서 레골라스 아라곤한테반하고 스케일과 분위기에압도당하고 악역들마저애정이감 보고후에 여운이정말강하게남고 그세상에있다가온기분 소설로도 다읽고 지금도 확장판으로 재탕하는데진심 30번은본듯 정"
"728","10","내가 같은영화를 2번 이상 보게해준 영화 말이필요없다"
"729","10","정말재밋구 점점빠져드네요"
"730","10","이런영화에 9점주면 진짜 노멘탈입니다10점 이상을 주고싶은데 10점까지밖에없네요"
"731","10","돌킨이 세계관을 미처 완성시키지 못한게 아쉬울정도로 명작이다"
"732","10","가장 위대한 트릴로지의 시작 경배하라"
"733","10","개꿀잼 어릴땐 재미없다고 생각했었는데 참 바보같은 생각이었음"
"734","10","무엇보다 놀라운건 이때 당시 대부분 영화들 CG같은거 엄청 허접했는데 이건 지금영화랑 비교해도 전혀 손색이 없음"
"735","10","내가 반지의 제왕 극장 세대였다는 것에 감사한다 내 생애 최고의 영화"
"736","10","수십번은 더 봤지만 각본 연출 기획 삼박자가 완벽하게 조화를 이루는 영화 정말 전체적으로 완벽하다"
"737","10","그냥대박  명작이다 이런작품이다시나올수있을까"
"738","10","정말 멋지다 십여 년이 지난 지금 다시 봐도 명작이다 계속 봐도 질리지 않는 영화"
"739","10","어릴 때 극장 맨 앞자리에서 고개들고 봤어도 피곤한 줄도 모르고 재밌게 봤었는데 그 영화가 내 생의 최고의 영화가 되었다 다음편 기다리는 설렘도 있었지"
"740","10","다시 이런 영화를 만날 수 있을까  반지의 제왕의 후속편이 매 년 개봉했었던 그 몇년은  정말 행복했었다"
"741","10","이영화는 아무리봐도 최고입니다"
"742","10","말이필요없어 꼭보셈 두번보세요"
"743","10","말이 필요할까 무조건 10점 무조건이다"
"744","10","불과 11살의 나이에도 3시간 가까이 되는 영화가 전혀 지루하지 않았다 그냥 닥치고 봐야되는 영화 최고"
"745","10","너무너무 재밌어요"
"746","10","역시나 내 인생 최고의 영화이다 내가 가장 애정하는 반지원정대편 몇번을 봐도 질리지않고 이 영화가 내게 주는 감동은 늘 상상이상이다 보로미르가 죽어갈때 남겼던 My King 그 대사는 시간이"
"747","10","재밌다 진짜 아 극장에서 한번만 더 보고싶다"
"748","10","어떻게 지금봐도 CG가 전혀 어색하지 않아  최고의 영화다"
"749","10","역사에 남을 시리즈물의 끝판왕"
"750","10","대한민국은 이런 영화 만들라면 50년은 더걸린다 하지만 할리우드는 13년전에 벌써 만들었다"
"751","10","그냥 이 영화가 2001년에 나왔다는 것이 신기할 뿐"
"752","10","다섯군대의 전투 보고나서 오랜만에 다시 감상했는데 13년전 영화이지만 오히려 최근 나온 다섯 군대 전투보다 훨씬 박진감 넘치고 흥미진진하다 시간이 지나도 명작은 명작이다 전혀 13년전 영화 같지 않다"
"753","10","호빗을 보고나니 새삼 반지의 제왕 시리즈의 위대함을 다시 한번 깨닫게 되었다"
"754","10","반지의제왕 시리즈중 최고라 본다 전투신으로 화려하게 치중한것보다 더 좋다"
"755","10","비록 아직도 어린티를 못 벗은 20대지만 내가 조금 더 어렸을 때 반지원정대를 봤다 호빗 시리즈를 보고 다시 봤는데 그 때 느꼈던 감정을 어렴풋이 짐작해본다 영화가 어떻느냐를 떠나서 내 기분이 좋다"
"756","9","호빗 보고 다시 보니  더 재밌다"
"757","10","두개의탑부터 영화관가서 봤는데 인생 최대실수"
"758","10","말도안돼 이런게 영화냐"
"759","10","이영화를 수십번 봤지만 볼때마다 소름이다 앞으로 수천년안에 이런 명작이 나올까 궁금하다"
"760","10","왜 아무도 이영화의 ost에 대해서는 언급을안할까정말 주옥같은 ost들"
"761","10","하느님 감사합니다 이런 영화를 보게 해주셔서"
"762","10","이 영화를 능가할 작품이 죽기전에 나올까"
"763","10","죽기전에 이런 영화를 다시 볼 수 있을까"
"764","9","해리포터와 양대산맥을 이루는 판타지 영화시리즈는 끝났지만 호빗으로 다시한번 그 웅장한 모험을 느껴보고 싶다"
"765","10","판타지의 아버지이신 톨킨작가님의 반지의 제왕 시리즈와 호빗 시리즈는 죽기 전에 꼭 봐야 할 그리고 해리포터를 뛰어넘은 판타지 영화 중 탑이다 진정한 판타지 작가라면 실마릴리온 후린의 아이들 반지의 제왕 호빗도"
"766","10","세상에서 가장 좋아하는 영화"
"767","10","진짜 명작 내가 태어날때 개봉되었지만 너무 배우들도 연기 대박이다"
"768","10","제발 아이맥스로 다시한번 상영해주세요ㅠ"
"769","10","트릴로지 시리즈중에는 원탑"
"770","10","판타지에서 현실감을 느꼈다 영화보면서 처음으로 같이 모험하는 느낌을 받았다"
"771","10","프로도 골룸 영화는 닥10점"
"772","10","ost 부터 연출 스토리 소재까지 모든게 조화롭다"
"773","10","어릴때 뭣도모르고 앞자리에 앉아서 밧엇는데스케일에 놀랏다  그당시 판타지영화엿는데 무섭다라는 생각이 잊혀지질않는다 검은말탄 넘들 어린나이에 무서웟다"
"774","10","이영화를 보았다는것 만으로도 감사하지만 영화관에서 보지못한게 너무 아쉽네요 재개봉 기대해야겠어요"
"775","10","인생책을 그대로 구현한 인생영화 재개봉한다니 벌써부터 떨리네"
"776","10","이거 hd리마스터로 나오는건가요 디게 기대되네요"
"777","10","내 인생영화  10년후에봐도 전혀 이상하지않다"
"778","10","재개봉한다니 감개무량 ㅠㅠ 반지의제왕시리즈는 진짜 인생영화 세시간이든 네시간이든 무조건 보러간다"
"779","9","어릴적 아버지와 함께 태어나 처음 영화관에서 보았던 작품이 이 작품 이였다 전혀 옛날  영화 같지않은 훌륭한  퀄리티와 완성도 멋진 배우들과 연기력 하지만 처음접한 사람들은 이해하기 어렵다는점에서는 아쉽다 영화를 보"
"780","9","방금 영화관에서 보고 왔어요 왜 이걸 미루다 이제라도 봐서 다행 최고~"
"781","10","굳굳굳굳굳굳굳굳"
"782","10","역시 재밌는 영화 ㅜㅜ 오래된영화라 cg라던지 여러가지 올드한 부분이 많았지만 스토리와 영상미 액션씬으로 모든걸 커버했다"
"783","10","OO이 지나서 극장에서 봤는데 정말 감회가 새롭습니다 그리고 영화 상영시간이 3시간30분이라 절대 음료수드시지마세욬정말 화장실갑니다 흐름끊겨서 비추하고싶네요 ㅠㅠ시간가는 줄도 모르고 봤습니다"
"784","9","재개봉 확장판으로 봤네요 2017년의 시작을 반지의 제왕 시리즈로 해서 너무 좋습니다 ^^ 역시 믿고 보는 영화고요 3시간 30분 정도의 러닝타임이었는데 지루함 없이 흥미진진하게 봤습니다 ^^ 판타지 영화 너무"
"785","10","아무리 시리즈라도 한편이 이렇게 3시간30분이 넘는데도 지루할 틈이없고 장면한장면이 이렇게도 흥미진지 할수가 없다ㅠㅠ와 인생영화야 진짜 밤새가면서 이틀동안 다보고 2번이나 다시봤는데도 질리지가 않고 내머릿속에 계속남"
"786","10","성인이 되고 다시 영화를 보니 이 영화야 말로 최고의영화란 걸 깨달았습니다"
"787","10","2살때 당연히 극장에서 못보지 그게 왜 후회가됨"
"788","10","2001년 10대 때 예고편도 안 보고 해리포터 대신에 그냥 아무 기대없이 영화관에 반지의 제왕 1편을 보러 갔다가 스케일과 재미에 충격 받고 진짜 일주일 내내 남동생이랑 반지의 제왕 이야기만 함 지금도 내 최애"
"789","9","죽기전에 꼭 봐야할영화"
"790","10","1편은 사실 안 봤었다 2편이 나오기까지 2편이 나올때쯤  친구들이 하도 반지에 제왕 제왕  거리길래 굳이 귀차니즘을 극복하고 극장엘 갔는대  충격이었다내가 지금 멀 본거지   하고 다시  표를  한번 더 사"
"791","10","인생무비^^ 소장하고 1년에한번씩 챙겨보는영화"
"792","10","전설로 회자되고 있는 트릴로지의 시작 러닝타임이 4시간이나 되는 괴물같은 영화임에도 불구하고 시간가는 줄 모르고 봤다 OOO 전에 나온 작품답지 않은 퀄리티는 입을 떡하고 벌어지게 만든다 다만 4시간짜리 서장은"
"793","10","감히 이 3부작은 내가 평점을 얘기하는거 자체가 실례라고 생각한다"
"794","10","내 평생 영화중 최고는 아직까진 반지의 제왕전 시리즈임너무 아름답고 최고의 판타지적이고 남녀노소 누구나 봐도 재미와 교훈적인 모든게 집대성한 작품톨킨도 피터잭슨도 출연한 배우 모두 칭찬받아 마땅함전 시"
"795","10","전 편을 지금까지 몇 번을 되돌려봤는지내 인생의 대작 작품임"
"796","10","진정한 판타지의 정석"
"797","10","거의 20년이 가까이된 영화인데 cg는 지금이 좋을지 언정 연출과 스토리는 따라가지 못하네요 보고나니 오크라는 말이 정말 심한 욕이였네요 이전에는 지루하고 러닝타임 긴 영화라고 각인되서 보지않고 있었는데 지금에"
"798","10","이게 2001년 영화라니 믿기지가 않는다"
"799","10","진짜 프로도 옆에 호빗들 개 발암"
"800","10","3시간이 넘는 러닝타임에도 불구하고 지겹지않다 신비롭고 재밌다"
"801","10","완전최고적극 추천영화가 길어서 지루할것 같다고 생각했는데 하나도 안지루함"
"802","10","별점 10개로눈 모자랄 정도로 감탄사가 나오는 영화 2000년대에 나왔다고 하기엔 믿기지 않는 cg처리까지 정말 말해뭐해 라는 말이 단번에 나오는 영화네요"
"803","10","난 매년 반지의 제왕 트릴로지를 확장판으로 10번정도 본다내 인생 영화 3개 중 하나"
"804","10","이 영화를 안본 사람이 부럽다 그 감동을 느낄 수 있으니깐"
"805","10","진짜 시간가는줄 모르고봤다 10년동안봐도 재밌네"
"806","10",""
"807","10","반지의제왕 확장판dvd에다가 절대반지까지 갖게만드는3시간 동안의 모든 장면은 빠져들수밖에 없었다"
"808","10","이 시대에 이 영화를 만나서 행운이다"
"809","10","정주행합니다 굿굿굿"
"810","10","진짜 123편 극장에서 재개봉했으면 하는 바람이내 소원 중 하나다"
"811","10","2001년작품이라곤믿을수없는퀄리티"
"812","10","죽기전에 이 영화를 볼 수 있음에 감사ㅠ"
"813","10","초등학교때봤던걸 재개봉으로 다시볼수있어서얼마나감동적인지 죽기전에 다시볼수있어서 너무행복했습니다"
"814","10","DVD로 수십번 봐서 볼까 말까 망설였는데 역시 극장에서 보니까 다르네요~ 역시 반지의 제왕"
"815","10","어린나이에 집에서만 봤었는데 재개봉을하여 극장에서 보았었 확장판 3시간이 넘는 시간동안 나 역시 중간계에 한 인간에 관점으로서 이영화를 몰입감 있게 아주 잘 봤습니다"
"816","10","한국에선 해리포터보다 인지도가 적네 반지의제왕은 20년간  판타지계 탑1위를 당당히 지키고 있다"
"817","10","명작 마스터피스 일년에 한번씩은 꼭 보는듯"
"818","10","호빗들 발암이라는 영알못새끼들아 히키들은 집밖 편의점에 가는것도 벌벌대는데 평생 마을밖에 안나가본 호빗들한테는 씹괴물들이 죽일려고 달려든다 얼어서 못움직이는것도 아니고 도망가는것만해도 대단한거 아니냐"
"819","10","내가 중학생때 개봉했는데 25살인 지금에서야 보게됐다 사람들이 왜 반지의 제왕 반지의 제왕 하는지 알게됐다 내 생애 최고의 영화"
"820","10","진짜 나 초등학교때 개봉해서 지금 시리즈 다봣는데내가 왜 지금까지 안봣을까 하는 후회가 들음아무래도 내생에 최고의영화인거 같다 100점이 있다면100점 주고싶다"
"821","10","진짜 이건 말이 안나오는 대작이다"
"822","10","초반에 집중을 안해서 살짝 지루한 감이 있었는데 3편왕의 귀환을 보고 다시 반지원정대를 보니 시간가는 줄 모르겠다 다시봐도 최고다  이런 판타지계의 역작은 두고두고 봐야함"
"823","10","10점만점에 100점줘야할영화인것같아요"
"824","10","짧고 굵게 말하자면 21세기 최고의 명작이네요 꼭 소장해야 할 작품이에요"
"825","10","이게 내가 너무 어릴때 나와서 그런지 친구들중에 본애들은 있어도 기억하는 애들은 없다 ㅠㅜ 보라고한번만보라고니들이 좋아하는 해리포터보다 전체다하면짧다고왜 시간에 겁먹어서 보지를 않니 ㅠ 나반제 얘기하고 싶단"
"826","10","1o점"
"827","9","왕의 귀환과 더불어 태어나서 본 영화 중에 제일 많이 봤다지금도 보고있음 앞으로 얼마나 더 보게 될 지는 모르지만 볼 때 마다 기대된다"
"828","10","깊은 감명을받았습니다"
"829","10","호빗 시리즈를 다 보고 나니 반지의제왕이 보고싶어서 몇년만에 다시 봤는데 다시 봐도 명작은 명작입니다 호빗과 비교가 안되죠"
"830","10","몇번이고 다시보는데도 전혀 촌스럽지 않고 보면 볼수록 새로운 사실들 연관된 복선들이 보여 보는 재미가 있네요감독님께 너무 감사합니다 ㅠㅠㅠㅠ"
"831","10","와 와하하하 무조건 봐야되는 명작이다"
"832","10","살아생전에 이 영화를 보게 해주셔서 감사합니다"
"833","10","영화로 담기엔 너무 큰 원작을 담아낸 영화"
"834","9","해리포터랑은 아예 차원이 다르네요^해리포터는 보다가 너무 애기들 나오고 유치해서 중간에 빨리감기 해서 보다가 그냥껐는데이건 너무 괜찮네요~"
"835","10","명작의 기준 이라는 게 개인마다 다를지 모르겠는데 내가 생각하는 명작의 기준은 보고 또 봐도 꿀잼인 영화 그게 바로 명작이라 생각한다 이 영화가 바로 그런 영화"
"836","10","진심 최고의 영화 말이 필요없다감독판이 훨씬 긴데 1초도 안지루하다"
"837","10","16년이 지났는데 아직도 이를 능가하는 영화가 안나오네요 앞으로도 나올 수 있을까"
"838","10","판타지 장르 좋아하시는 분이시라면 꼭 보세요탄탄한 세계관과 짜임새 있는 이야기 구성이 매력적입니다한번 보시면 푹 빠져드실 것 같으니 하루 비워놓고 몰아서 보세요"
"839","10","인류의 자랑이 되 버린 영화"
"840","10","영화 잘 안보는데 반지의 제왕은 너무 좋아해서 확장판 디비디도 소장하고 계속 즐겨본다 인생영화ㅠㅠ 한국식 억지감동 드라마 장르 or 로맨스 장르 같은 거 안좋아하고 판타지 좋아하시는 분들은 이미 다 보셨을 것 같"
"841","10","명작 3편의 영화 그 시작"
"842","10","인간의 머리로 이런 오지는 상상을 이렇게 구체적으로 한다는 게 믿겨지지가 않고 이런 개오지는 스케일의 영화를 수많은 배우와 스태프들이 호흡을 맞춰서 영화로 구현해낸다는 것도 믿겨지지가 않고 2001년도에 2020"
"843","10","불후의 명작 판타지의 정점 인류문화 역사상 이보다 더 뛰어난 판타지는 나올 수가 없음 그런 판타지 소설을 최고로 잘 표현한 영화"
"844","10","사람들이 1편은 2편과 3편을 위한 영화라고 하지만 나는 다르게 생각한다 1편도 충분히 재밌었고 흥미진진하게 봤다"
"845","10",""
"846","10","호로롤로로로롤로로로로 지렸다"
"847","10","와 진짜 인생영화 누군가가 내게 가장 최고의 영화가 무엇이었느냐가 묻는 다면 난 망설임없이 반지의 제왕이라고 말할거다"
"848","10","ㅠ 최고 제발 최고야 영화 만들어주셔서 감사해요"
"849","10","최고의 영화 연출 연기력 기술 모두 공들인게 보인다"
"850","10","진짜재밌네 이걸왜지금봤지"
"851","10","굉장함ㄷㄷ내 인생 작임ㄷㄷ"
"852","10","스토리 자체가 엄청 상상력 가득한 작품인 것 같습니다 여러 인물들이 나와서 색달랐습니다 개인적으로 정말 재밌는 영화이였습니다"
"853","10","생전에 이 영화를 만났다는 것이 벅차다"
"854","9","극장에서 못본게 너무 한이다와 이 영화 덕분에 소설도 읽어보게됬고 또 판타지에 관심도 가지게 되었다  다시 한번 극장에서 재개봉된다면 꼭 봐야지  이런 걸작은~"
"855","10","원작소설보다 생동감 넘치는 영화 내 생에 최고의 판타지 영화입니다"
"856","10","반지의제왕은 정말 20세기 최고의 명작이다"
"857","10","으아아아아 재개봉이라니 드디어 극장에서 볼수있는 기회가왔다"
"858","10","유치원 다닐때 개봉했던 반지의 제왕 정말 많이 봤지만 성인이 되고 드디어 극장에서 보게 되어 영광입니다개봉 당시엔 센세이션 지금은 하나의 클래식이자 전설"
"859","10","꿈에 그리던 극장에서의 관람에 터질듯이 벅차오르는 가슴이 아직도 진정이 안되며 이 고동치는 심장은 2주 후에 왕이 귀환할 때까지 벅차게 뛰어 오를 것같다"
"860","10","내 인생영화 10년이 훌쩍 넘어도 전혀 촌스럽지 않음"
"861","10","10년이 지났지만 몰입감과  감동이 있는"
"862","10","2001년작품이라곤믿을수없는퀄리티"
"863","10","심심할때 마다 가끔봐도 볼때마다 재밌네요"
"864","10","감독판으로 몇번이나 봐도 진짜 너무 재밌음 ㅠㅠ 살면서 이런영화 볼 수 있다는게 진자 대박  볼때마다 영화 속 세계에 놀라고 연기력에 놀라고 연출에 놀라고 그냥 영화자체에 놀람"
"865","10","영화관에서 유일하게 시리즈다본영화 15년넘은영화라곤 믿을수없는 퀄리티"
"866","10","이영화를 본 나는 행운아가 된 기분"
"867","10","수도없이 많이 봐왔지만 극장에서 다시보는것도 나름 괜찮을듯"
"868","10","단순한 영화가 아니라 예술이다생에 최고의 영화"
"869","10","명작은 시간이 지나도 명작"
